Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,1.5
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,1.4
,
,
,
Label,
TIME,CH1
7.298800e-01,0.26
7.299000e-01,-0.08
7.299200e-01,-0.18
7.299400e-01,0.02
7.299600e-01,0.24
7.299800e-01,0.22
7.300000e-01,-0.06
7.300200e-01,-0.44
7.300400e-01,-0.58
7.300600e-01,-0.16
7.300800e-01,0.46
7.301000e-01,0.78
7.301200e-01,0.46
7.301400e-01,-0.06
7.301600e-01,-0.46
7.301800e-01,-0.62
7.302000e-01,-0.44
7.302200e-01,-1.11022e-16
7.302400e-01,0.5
7.302600e-01,0.56
7.302800e-01,0.26
7.303000e-01,-0.12
7.303200e-01,-0.36
7.303400e-01,-0.38
7.303600e-01,-0.24
7.303800e-01,0.06
7.304000e-01,0.36
7.304200e-01,0.46
7.304400e-01,0.18
7.304600e-01,-0.38
7.304800e-01,-0.54
7.305000e-01,-0.16
7.305200e-01,0.44
7.305400e-01,0.6
7.305600e-01,0.18
7.305800e-01,-0.38
7.306000e-01,-0.6
7.306200e-01,-0.4
7.306400e-01,0.12
7.306600e-01,0.5
7.306800e-01,0.4
7.307000e-01,0.04
7.307200e-01,-0.22
7.307400e-01,-0.2
7.307600e-01,-1.11022e-16
7.307800e-01,0.08
7.308000e-01,0.06
7.308200e-01,-0.06
7.308400e-01,-0.18
7.308600e-01,-0.08
7.308800e-01,-0.06
7.309000e-01,0.2
7.309200e-01,0.3
7.309400e-01,0.18
7.309600e-01,-0.16
7.309800e-01,-0.46
7.310000e-01,-0.14
7.310200e-01,-0.06
7.310400e-01,-0.04
7.310600e-01,0.12
7.310800e-01,0.24
7.311000e-01,0.12
7.311200e-01,-0.2
7.311400e-01,-0.38
7.311600e-01,-0.16
7.311800e-01,0.2
7.312000e-01,0.26
7.312200e-01,0.08
7.312400e-01,-0.14
7.312600e-01,-0.28
7.312800e-01,-0.14
7.313000e-01,0.14
7.313200e-01,0.38
7.313400e-01,0.28
7.313600e-01,-0.08
7.313800e-01,-0.42
7.314000e-01,-0.46
7.314200e-01,-0.14
7.314400e-01,0.3
7.314600e-01,0.54
7.314800e-01,0.34
7.315000e-01,-0.12
7.315200e-01,-0.44
7.315400e-01,-0.4
7.315600e-01,-0.04
7.315800e-01,0.22
7.316000e-01,0.24
7.316200e-01,0.08
7.316400e-01,-0.02
7.316600e-01,-0.08
7.316800e-01,-0.08
7.317000e-01,-0.06
7.317200e-01,0.04
7.317400e-01,0.12
7.317600e-01,-0.04
7.317800e-01,-0.24
7.318000e-01,-0.12
7.318200e-01,0.16
7.318400e-01,0.32
7.318600e-01,0.14
7.318800e-01,-0.14
7.319000e-01,-0.36
7.319200e-01,-0.36
7.319400e-01,-0.24
7.319600e-01,-0.06
7.319800e-01,0.22
7.320000e-01,0.4
7.320200e-01,0.28
7.320400e-01,-0.06
7.320600e-01,-0.24
7.320800e-01,-0.3
7.321000e-01,-0.24
7.321200e-01,-0.08
7.321400e-01,0.2
7.321600e-01,0.34
7.321800e-01,0.2
7.322000e-01,0.04
7.322200e-01,-0.16
7.322400e-01,-0.2
7.322600e-01,-0.18
7.322800e-01,-0.1
7.323000e-01,0.06
7.323200e-01,0.24
7.323400e-01,0.26
7.323600e-01,0.14
7.323800e-01,-0.18
7.324000e-01,-0.28
7.324200e-01,-0.16
7.324400e-01,-0.08
7.324600e-01,-0.02
7.324800e-01,-0.04
7.325000e-01,-0.08
7.325200e-01,-0.08
7.325400e-01,-1.11022e-16
7.325600e-01,0.26
7.325800e-01,0.5
7.326000e-01,0.18
7.326200e-01,-0.34
7.326400e-01,-0.64
7.326600e-01,-0.28
7.326800e-01,0.34
7.327000e-01,0.66
7.327200e-01,0.48
7.327400e-01,-0.02
7.327600e-01,-0.56
7.327800e-01,-0.68
7.328000e-01,-0.28
7.328200e-01,0.22
7.328400e-01,0.58
7.328600e-01,0.52
7.328800e-01,0.14
7.329000e-01,-0.26
7.329200e-01,-0.4
7.329400e-01,-0.28
7.329600e-01,-0.2
7.329800e-01,-0.18
7.330000e-01,0.06
7.330200e-01,0.26
7.330400e-01,0.12
7.330600e-01,-0.02
7.330800e-01,-1.11022e-16
7.331000e-01,0.12
7.331200e-01,0.06
7.331400e-01,-0.22
7.331600e-01,-0.3
7.331800e-01,-0.14
7.332000e-01,0.16
7.332200e-01,0.38
7.332400e-01,0.28
7.332600e-01,-0.16
7.332800e-01,-0.52
7.333000e-01,-0.54
7.333200e-01,-0.18
7.333400e-01,0.38
7.333600e-01,0.62
7.333800e-01,0.52
7.334000e-01,-1.11022e-16
7.334200e-01,-0.66
7.334400e-01,-0.8
7.334600e-01,-0.36
7.334800e-01,0.26
7.335000e-01,0.68
7.335200e-01,0.58
7.335400e-01,0.1
7.335600e-01,-0.48
7.335800e-01,-0.74
7.336000e-01,-0.5
7.336200e-01,0.12
7.336400e-01,0.64
7.336600e-01,0.68
7.336800e-01,0.18
7.337000e-01,-0.46
7.337200e-01,-0.7
7.337400e-01,-0.3
7.337600e-01,0.18
7.337800e-01,0.32
7.338000e-01,0.14
7.338200e-01,0.02
7.338400e-01,-0.06
7.338600e-01,-0.06
7.338800e-01,-0.02
7.339000e-01,-0.06
7.339200e-01,-0.08
7.339400e-01,-0.18
7.339600e-01,-0.14
7.339800e-01,0.04
7.340000e-01,0.16
7.340200e-01,0.2
7.340400e-01,0.06
7.340600e-01,-0.08
7.340800e-01,-0.12
7.341000e-01,-0.26
7.341200e-01,-0.24
7.341400e-01,-0.1
7.341600e-01,0.26
7.341800e-01,0.58
7.342000e-01,0.56
7.342200e-01,-0.06
7.342400e-01,-0.78
7.342600e-01,-0.86
7.342800e-01,-0.36
7.343000e-01,0.38
7.343200e-01,0.76
7.343400e-01,0.56
7.343600e-01,-0.02
7.343800e-01,-0.52
7.344000e-01,-0.6
7.344200e-01,-0.24
7.344400e-01,0.22
7.344600e-01,0.38
7.344800e-01,0.26
7.345000e-01,-1.11022e-16
7.345200e-01,-0.16
7.345400e-01,-0.28
7.345600e-01,-0.36
7.345800e-01,-0.18
7.346000e-01,0.14
7.346200e-01,0.44
7.346400e-01,0.42
7.346600e-01,-1.11022e-16
7.346800e-01,-0.48
7.347000e-01,-0.6
7.347200e-01,-0.22
7.347400e-01,0.38
7.347600e-01,0.56
7.347800e-01,0.24
7.348000e-01,-0.32
7.348200e-01,-0.52
7.348400e-01,-0.32
7.348600e-01,0.12
7.348800e-01,0.4
7.349000e-01,0.24
7.349200e-01,-0.14
7.349400e-01,-0.3
7.349600e-01,-0.2
7.349800e-01,0.04
7.350000e-01,0.26
7.350200e-01,0.2
7.350400e-01,-1.11022e-16
7.350600e-01,-0.14
7.350800e-01,-0.18
7.351000e-01,-0.12
7.351200e-01,-0.06
7.351400e-01,-0.12
7.351600e-01,-0.02
7.351800e-01,0.1
7.352000e-01,-1.11022e-16
7.352200e-01,-0.22
7.352400e-01,-0.24
7.352600e-01,-0.04
7.352800e-01,0.28
7.353000e-01,0.32
7.353200e-01,-1.11022e-16
7.353400e-01,-0.34
7.353600e-01,-0.42
7.353800e-01,-0.2
7.354000e-01,0.1
7.354200e-01,0.26
7.354400e-01,0.22
7.354600e-01,0.02
7.354800e-01,-0.04
7.355000e-01,-0.04
7.355200e-01,0.02
7.355400e-01,-0.14
7.355600e-01,-0.4
7.355800e-01,-0.42
7.356000e-01,-0.12
7.356200e-01,0.42
7.356400e-01,0.58
7.356600e-01,0.2
7.356800e-01,-0.38
7.357000e-01,-0.52
7.357200e-01,-0.32
7.357400e-01,-1.11022e-16
7.357600e-01,0.32
7.357800e-01,0.3
7.358000e-01,0.1
7.358200e-01,-0.18
7.358400e-01,-0.22
7.358600e-01,-0.06
7.358800e-01,0.04
7.359000e-01,0.08
7.359200e-01,0.12
7.359400e-01,0.14
7.359600e-01,0.04
7.359800e-01,-0.18
7.360000e-01,-0.34
7.360200e-01,-0.26
7.360400e-01,-0.1
7.360600e-01,0.14
7.360800e-01,0.38
7.361000e-01,0.5
7.361200e-01,0.14
7.361400e-01,-0.32
7.361600e-01,-0.52
7.361800e-01,-0.22
7.362000e-01,0.12
7.362200e-01,0.2
7.362400e-01,0.1
7.362600e-01,0.04
7.362800e-01,-1.11022e-16
7.363000e-01,-0.08
7.363200e-01,-0.14
7.363400e-01,-0.18
7.363600e-01,-0.12
7.363800e-01,0.1
7.364000e-01,0.2
7.364200e-01,0.12
7.364400e-01,-0.12
7.364600e-01,-0.26
7.364800e-01,-0.32
7.365000e-01,-0.12
7.365200e-01,0.06
7.365400e-01,0.12
7.365600e-01,0.04
7.365800e-01,0.04
7.366000e-01,0.18
7.366200e-01,0.18
7.366400e-01,-0.08
7.366600e-01,-0.36
7.366800e-01,-0.38
7.367000e-01,-0.08
7.367200e-01,0.26
7.367400e-01,0.44
7.367600e-01,0.4
7.367800e-01,0.14
7.368000e-01,-0.26
7.368200e-01,-0.6
7.368400e-01,-0.6
7.368600e-01,-0.14
7.368800e-01,0.44
7.369000e-01,0.58
7.369200e-01,0.22
7.369400e-01,-0.22
7.369600e-01,-0.36
7.369800e-01,-0.28
7.370000e-01,-0.2
7.370200e-01,-0.04
7.370400e-01,0.1
7.370600e-01,0.18
7.370800e-01,0.24
7.371000e-01,0.14
7.371200e-01,-0.14
7.371400e-01,-0.3
7.371600e-01,-0.18
7.371800e-01,-1.11022e-16
7.372000e-01,0.08
7.372200e-01,0.08
7.372400e-01,0.18
7.372600e-01,0.34
7.372800e-01,0.1
7.373000e-01,-0.36
7.373200e-01,-0.6
7.373400e-01,-0.28
7.373600e-01,0.32
7.373800e-01,0.52
7.374000e-01,0.2
7.374200e-01,-0.26
7.374400e-01,-0.36
7.374600e-01,-0.2
7.374800e-01,-0.04
7.375000e-01,0.02
7.375200e-01,0.08
7.375400e-01,0.08
7.375600e-01,0.14
7.375800e-01,0.14
7.376000e-01,-0.08
7.376200e-01,-0.36
7.376400e-01,-0.38
7.376600e-01,-0.02
7.376800e-01,0.46
7.377000e-01,0.5
7.377200e-01,0.02
7.377400e-01,-0.6
7.377600e-01,-0.72
7.377800e-01,-0.14
7.378000e-01,0.76
7.378200e-01,1.06
7.378400e-01,0.36
7.378600e-01,-0.64
7.378800e-01,-1.14
7.379000e-01,-0.72
7.379200e-01,0.26
7.379400e-01,0.98
7.379600e-01,0.74
7.379800e-01,-0.08
7.380000e-01,-0.7
7.380200e-01,-0.52
7.380400e-01,0.06
7.380600e-01,0.46
7.380800e-01,0.24
7.381000e-01,-0.24
7.381200e-01,-0.36
7.381400e-01,-0.1
7.381600e-01,0.2
7.381800e-01,0.34
7.382000e-01,0.14
7.382200e-01,-0.2
7.382400e-01,-0.48
7.382600e-01,-0.48
7.382800e-01,-0.18
7.383000e-01,0.18
7.383200e-01,0.36
7.383400e-01,0.46
7.383600e-01,0.48
7.383800e-01,0.08
7.384000e-01,-0.5
7.384200e-01,-0.76
7.384400e-01,-0.44
7.384600e-01,0.24
7.384800e-01,0.62
7.385000e-01,0.58
7.385200e-01,0.24
7.385400e-01,-0.24
7.385600e-01,-0.64
7.385800e-01,-0.66
7.386000e-01,-0.12
7.386200e-01,0.54
7.386400e-01,0.64
7.386600e-01,0.12
7.386800e-01,-0.42
7.387000e-01,-0.6
7.387200e-01,-0.32
7.387400e-01,-1.11022e-16
7.387600e-01,0.18
7.387800e-01,0.2
7.388000e-01,0.1
7.388200e-01,-1.11022e-16
7.388400e-01,-0.08
7.388600e-01,-0.02
7.388800e-01,0.1
7.389000e-01,0.1
7.389200e-01,-0.08
7.389400e-01,-0.28
7.389600e-01,-0.22
7.389800e-01,-1.11022e-16
7.390000e-01,0.16
7.390200e-01,0.28
7.390400e-01,0.18
7.390600e-01,-0.14
7.390800e-01,-0.46
7.391000e-01,-0.38
7.391200e-01,0.1
7.391400e-01,0.54
7.391600e-01,0.42
7.391800e-01,-0.14
7.392000e-01,-0.56
7.392200e-01,-0.48
7.392400e-01,-0.14
7.392600e-01,0.24
7.392800e-01,0.32
7.393000e-01,0.26
7.393200e-01,0.08
7.393400e-01,-0.18
7.393600e-01,-0.16
7.393800e-01,-0.06
7.394000e-01,0.1
7.394200e-01,0.08
7.394400e-01,-1.11022e-16
7.394600e-01,0.02
7.394800e-01,-0.06
7.395000e-01,-0.14
7.395200e-01,-0.16
7.395400e-01,-0.1
7.395600e-01,-0.02
7.395800e-01,-1.11022e-16
7.396000e-01,0.02
7.396200e-01,0.06
7.396400e-01,0.14
7.396600e-01,0.14
7.396800e-01,0.08
7.397000e-01,-0.08
7.397200e-01,-0.2
7.397400e-01,-0.3
7.397600e-01,-0.28
7.397800e-01,-0.14
7.398000e-01,0.2
7.398200e-01,0.48
7.398400e-01,0.32
7.398600e-01,-0.1
7.398800e-01,-0.42
7.399000e-01,-0.5
7.399200e-01,-0.2
7.399400e-01,0.24
7.399600e-01,0.5
7.399800e-01,0.4
7.400000e-01,-1.11022e-16
7.400200e-01,-0.4
7.400400e-01,-0.4
7.400600e-01,-0.14
7.400800e-01,0.1
7.401000e-01,0.16
7.401200e-01,0.08
7.401400e-01,0.08
7.401600e-01,0.14
7.401800e-01,0.18
7.402000e-01,0.06
7.402200e-01,-0.28
7.402400e-01,-0.5
7.402600e-01,-0.34
7.402800e-01,0.08
7.403000e-01,0.32
7.403200e-01,0.26
7.403400e-01,0.04
7.403600e-01,-0.08
7.403800e-01,-0.02
7.404000e-01,0.02
7.404200e-01,-0.14
7.404400e-01,-0.28
7.404600e-01,-0.22
7.404800e-01,0.14
7.405000e-01,0.36
7.405200e-01,0.14
7.405400e-01,-0.18
7.405600e-01,-0.26
7.405800e-01,-0.12
7.406000e-01,-1.11022e-16
7.406200e-01,0.08
7.406400e-01,0.1
7.406600e-01,0.22
7.406800e-01,0.26
7.407000e-01,0.12
7.407200e-01,-0.18
7.407400e-01,-0.5
7.407600e-01,-0.44
7.407800e-01,-0.08
7.408000e-01,0.44
7.408200e-01,0.6
7.408400e-01,0.3
7.408600e-01,-0.38
7.408800e-01,-0.72
7.409000e-01,-0.5
7.409200e-01,0.16
7.409400e-01,0.7
7.409600e-01,0.6
7.409800e-01,-0.04
7.410000e-01,-0.46
7.410200e-01,-0.42
7.410400e-01,-0.1
7.410600e-01,0.12
7.410800e-01,0.04
7.411000e-01,-1.11022e-16
7.411200e-01,0.1
7.411400e-01,0.26
7.411600e-01,0.26
7.411800e-01,0.04
7.412000e-01,-0.32
7.412200e-01,-0.62
7.412400e-01,-0.46
7.412600e-01,0.1
7.412800e-01,0.5
7.413000e-01,0.46
7.413200e-01,0.24
7.413400e-01,0.1
7.413600e-01,-0.06
7.413800e-01,-0.4
7.414000e-01,-0.56
7.414200e-01,-0.24
7.414400e-01,0.32
7.414600e-01,0.56
7.414800e-01,0.42
7.415000e-01,-1.11022e-16
7.415200e-01,-0.56
7.415400e-01,-0.74
7.415600e-01,-0.4
7.415800e-01,0.32
7.416000e-01,0.72
7.416200e-01,0.5
7.416400e-01,-0.04
7.416600e-01,-0.34
7.416800e-01,-0.38
7.417000e-01,-0.2
7.417200e-01,-1.11022e-16
7.417400e-01,0.18
7.417600e-01,0.24
7.417800e-01,0.16
7.418000e-01,-0.08
7.418200e-01,-0.22
7.418400e-01,-0.2
7.418600e-01,-0.08
7.418800e-01,0.04
7.419000e-01,0.14
7.419200e-01,0.24
7.419400e-01,0.1
7.419600e-01,-0.14
7.419800e-01,-0.24
7.420000e-01,-0.14
7.420200e-01,0.08
7.420400e-01,0.14
7.420600e-01,-0.06
7.420800e-01,-0.2
7.421000e-01,-0.2
7.421200e-01,0.06
7.421400e-01,0.32
7.421600e-01,0.42
7.421800e-01,0.12
7.422000e-01,-0.4
7.422200e-01,-0.7
7.422400e-01,-0.4
7.422600e-01,0.24
7.422800e-01,0.68
7.423000e-01,0.6
7.423200e-01,0.04
7.423400e-01,-0.62
7.423600e-01,-0.86
7.423800e-01,-0.4
7.424000e-01,0.42
7.424200e-01,1
7.424400e-01,0.74
7.424600e-01,-0.06
7.424800e-01,-0.82
7.425000e-01,-1
7.425200e-01,-0.54
7.425400e-01,0.32
7.425600e-01,0.9
7.425800e-01,0.68
7.426000e-01,-0.06
7.426200e-01,-0.56
7.426400e-01,-0.5
7.426600e-01,-0.1
7.426800e-01,0.2
7.427000e-01,0.16
7.427200e-01,0.08
7.427400e-01,-0.06
7.427600e-01,-0.18
7.427800e-01,-0.22
7.428000e-01,-0.12
7.428200e-01,0.14
7.428400e-01,0.26
7.428600e-01,0.16
7.428800e-01,-0.18
7.429000e-01,-0.38
7.429200e-01,-0.26
7.429400e-01,0.08
7.429600e-01,0.34
7.429800e-01,0.34
7.430000e-01,0.04
7.430200e-01,-0.32
7.430400e-01,-0.36
7.430600e-01,0.04
7.430800e-01,0.24
7.431000e-01,0.08
7.431200e-01,-0.12
7.431400e-01,-0.1
7.431600e-01,0.06
7.431800e-01,0.16
7.432000e-01,-1.11022e-16
7.432200e-01,-0.24
7.432400e-01,-0.22
7.432600e-01,-0.04
7.432800e-01,0.2
7.433000e-01,0.14
7.433200e-01,-0.14
7.433400e-01,-0.38
7.433600e-01,-0.2
7.433800e-01,0.18
7.434000e-01,0.38
7.434200e-01,0.26
7.434400e-01,-0.12
7.434600e-01,-0.32
7.434800e-01,-0.22
7.435000e-01,0.04
7.435200e-01,0.12
7.435400e-01,-0.02
7.435600e-01,-0.06
7.435800e-01,-1.11022e-16
7.436000e-01,0.08
7.436200e-01,-0.02
7.436400e-01,-0.28
7.436600e-01,-0.26
7.436800e-01,0.02
7.437000e-01,0.36
7.437200e-01,0.44
7.437400e-01,0.16
7.437600e-01,-0.2
7.437800e-01,-0.42
7.438000e-01,-0.38
7.438200e-01,-0.18
7.438400e-01,0.04
7.438600e-01,0.16
7.438800e-01,0.1
7.439000e-01,0.04
7.439200e-01,0.06
7.439400e-01,0.1
7.439600e-01,-0.04
7.439800e-01,-0.26
7.440000e-01,-0.22
7.440200e-01,-0.02
7.440400e-01,0.24
7.440600e-01,0.26
7.440800e-01,0.04
7.441000e-01,-0.14
7.441200e-01,-0.08
7.441400e-01,0.08
7.441600e-01,0.14
7.441800e-01,-0.12
7.442000e-01,-0.3
7.442200e-01,-0.22
7.442400e-01,0.1
7.442600e-01,0.24
7.442800e-01,0.28
7.443000e-01,0.14
7.443200e-01,-0.1
7.443400e-01,-0.34
7.443600e-01,-0.54
7.443800e-01,-0.46
7.444000e-01,-0.02
7.444200e-01,0.42
7.444400e-01,0.58
7.444600e-01,0.5
7.444800e-01,0.24
7.445000e-01,-0.24
7.445200e-01,-0.7
7.445400e-01,-0.78
7.445600e-01,-0.34
7.445800e-01,0.34
7.446000e-01,0.6
7.446200e-01,0.46
7.446400e-01,0.04
7.446600e-01,-0.3
7.446800e-01,-0.34
7.447000e-01,-0.18
7.447200e-01,0.04
7.447400e-01,0.08
7.447600e-01,-0.02
7.447800e-01,0.06
7.448000e-01,0.16
7.448200e-01,0.14
7.448400e-01,-0.02
7.448600e-01,-0.22
7.448800e-01,-0.24
7.449000e-01,-0.12
7.449200e-01,-0.02
7.449400e-01,0.04
7.449600e-01,-1.11022e-16
7.449800e-01,-0.08
7.450000e-01,-0.02
7.450200e-01,0.1
7.450400e-01,0.2
7.450600e-01,0.08
7.450800e-01,-0.24
7.451000e-01,-0.5
7.451200e-01,-0.36
7.451400e-01,0.2
7.451600e-01,0.64
7.451800e-01,0.46
7.452000e-01,-0.12
7.452200e-01,-0.56
7.452400e-01,-0.44
7.452600e-01,-0.12
7.452800e-01,0.2
7.453000e-01,0.42
7.453200e-01,0.44
7.453400e-01,0.04
7.453600e-01,-0.44
7.453800e-01,-0.5
7.454000e-01,-0.14
7.454200e-01,0.28
7.454400e-01,0.36
7.454600e-01,0.24
7.454800e-01,-0.04
7.455000e-01,-0.2
7.455200e-01,-0.3
7.455400e-01,-0.24
7.455600e-01,-0.02
7.455800e-01,0.02
7.456000e-01,0.04
7.456200e-01,0.12
7.456400e-01,0.16
7.456600e-01,-0.02
7.456800e-01,-0.26
7.457000e-01,-0.34
7.457200e-01,-0.1
7.457400e-01,0.42
7.457600e-01,0.54
7.457800e-01,0.06
7.458000e-01,-0.54
7.458200e-01,-0.6
7.458400e-01,-0.04
7.458600e-01,0.62
7.458800e-01,0.72
7.459000e-01,0.22
7.459200e-01,-0.5
7.459400e-01,-0.94
7.459600e-01,-0.64
7.459800e-01,0.18
7.460000e-01,0.66
7.460200e-01,0.52
7.460400e-01,0.08
7.460600e-01,-0.2
7.460800e-01,-0.24
7.461000e-01,-0.18
7.461200e-01,-0.16
7.461400e-01,-0.08
7.461600e-01,-1.11022e-16
7.461800e-01,0.06
7.462000e-01,0.1
7.462200e-01,-0.06
7.462400e-01,-0.28
7.462600e-01,-0.24
7.462800e-01,0.06
7.463000e-01,0.34
7.463200e-01,0.36
7.463400e-01,0.06
7.463600e-01,-0.26
7.463800e-01,-0.42
7.464000e-01,-0.28
7.464200e-01,-0.04
7.464400e-01,0.22
7.464600e-01,0.32
7.464800e-01,0.16
7.465000e-01,-0.06
7.465200e-01,-0.2
7.465400e-01,-0.28
7.465600e-01,-0.26
7.465800e-01,-0.12
7.466000e-01,0.08
7.466200e-01,0.2
7.466400e-01,0.3
7.466600e-01,0.24
7.466800e-01,0.08
7.467000e-01,-0.2
7.467200e-01,-0.5
7.467400e-01,-0.48
7.467600e-01,-0.08
7.467800e-01,0.36
7.468000e-01,0.44
7.468200e-01,0.18
7.468400e-01,-0.08
7.468600e-01,-0.22
7.468800e-01,-0.32
7.469000e-01,-0.3
7.469200e-01,-0.08
7.469400e-01,0.22
7.469600e-01,0.38
7.469800e-01,0.18
7.470000e-01,-0.12
7.470200e-01,-0.26
7.470400e-01,-0.24
7.470600e-01,-0.16
7.470800e-01,-1.11022e-16
7.471000e-01,0.1
7.471200e-01,0.18
7.471400e-01,0.12
7.471600e-01,0.08
7.471800e-01,0.06
7.472000e-01,-0.18
7.472200e-01,-0.56
7.472400e-01,-0.64
7.472600e-01,-0.08
7.472800e-01,0.6
7.473000e-01,0.78
7.473200e-01,0.3
7.473400e-01,-0.32
7.473600e-01,-0.68
7.473800e-01,-0.56
7.474000e-01,-0.12
7.474200e-01,0.32
7.474400e-01,0.42
7.474600e-01,0.16
7.474800e-01,-0.12
7.475000e-01,-0.1
7.475200e-01,-0.02
7.475400e-01,-0.02
7.475600e-01,-0.04
7.475800e-01,-1.11022e-16
7.476000e-01,0.02
7.476200e-01,-0.02
7.476400e-01,-0.06
7.476600e-01,-1.11022e-16
7.476800e-01,0.08
7.477000e-01,0.02
7.477200e-01,-0.28
7.477400e-01,-0.42
7.477600e-01,-0.18
7.477800e-01,0.24
7.478000e-01,0.44
7.478200e-01,0.4
7.478400e-01,0.16
7.478600e-01,-0.24
7.478800e-01,-0.6
7.479000e-01,-0.58
7.479200e-01,-0.04
7.479400e-01,0.58
7.479600e-01,0.56
7.479800e-01,0.1
7.480000e-01,-0.38
7.480200e-01,-0.52
7.480400e-01,-0.4
7.480600e-01,-0.12
7.480800e-01,0.26
7.481000e-01,0.48
7.481200e-01,0.28
7.481400e-01,-0.22
7.481600e-01,-0.48
7.481800e-01,-0.32
7.482000e-01,0.12
7.482200e-01,0.4
7.482400e-01,0.3
7.482600e-01,0.06
7.482800e-01,-0.02
7.483000e-01,-0.08
7.483200e-01,-0.14
7.483400e-01,-0.18
7.483600e-01,-0.14
7.483800e-01,-0.1
7.484000e-01,-0.06
7.484200e-01,0.18
7.484400e-01,0.4
7.484600e-01,0.38
7.484800e-01,-0.16
7.485000e-01,-0.66
7.485200e-01,-0.46
7.485400e-01,0.14
7.485600e-01,0.44
7.485800e-01,0.24
7.486000e-01,-0.08
7.486200e-01,-0.16
7.486400e-01,-0.14
7.486600e-01,-0.06
7.486800e-01,0.08
7.487000e-01,0.16
7.487200e-01,-0.08
7.487400e-01,-0.26
7.487600e-01,-0.18
7.487800e-01,0.12
7.488000e-01,0.18
7.488200e-01,-0.02
7.488400e-01,-1.11022e-16
7.488600e-01,0.24
7.488800e-01,0.22
7.489000e-01,-0.08
7.489200e-01,-0.42
7.489400e-01,-0.48
7.489600e-01,-0.2
7.489800e-01,0.28
7.490000e-01,0.46
7.490200e-01,0.16
7.490400e-01,-0.32
7.490600e-01,-0.52
7.490800e-01,-0.3
7.491000e-01,0.14
7.491200e-01,0.32
7.491400e-01,0.14
7.491600e-01,-0.1
7.491800e-01,-0.22
7.492000e-01,-1.11022e-16
7.492200e-01,0.26
7.492400e-01,0.1
7.492600e-01,-0.2
7.492800e-01,-0.26
7.493000e-01,-0.1
7.493200e-01,-1.11022e-16
7.493400e-01,0.04
7.493600e-01,0.12
7.493800e-01,0.22
7.494000e-01,0.14
7.494200e-01,-0.08
7.494400e-01,-0.26
7.494600e-01,-0.26
7.494800e-01,-0.08
7.495000e-01,0.14
7.495200e-01,0.36
7.495400e-01,0.36
7.495600e-01,-1.11022e-16
7.495800e-01,-0.44
7.496000e-01,-0.4
7.496200e-01,-0.12
7.496400e-01,0.2
7.496600e-01,0.24
7.496800e-01,0.12
7.497000e-01,-1.11022e-16
7.497200e-01,-1.11022e-16
7.497400e-01,-0.16
7.497600e-01,-0.22
7.497800e-01,-0.18
7.498000e-01,-0.08
7.498200e-01,0.06
7.498400e-01,0.14
7.498600e-01,0.24
7.498800e-01,0.26
7.499000e-01,-1.11022e-16
7.499200e-01,-0.2
7.499400e-01,-0.36
7.499600e-01,-0.24
7.499800e-01,0.18
7.500000e-01,0.44
7.500200e-01,0.44
7.500400e-01,0.04
7.500600e-01,-0.48
7.500800e-01,-0.68
7.501000e-01,-0.36
7.501200e-01,0.22
7.501400e-01,0.56
7.501600e-01,0.4
7.501800e-01,-0.08
7.502000e-01,-0.38
7.502200e-01,-0.28
7.502400e-01,-0.04
7.502600e-01,0.06
7.502800e-01,0.06
7.503000e-01,0.08
7.503200e-01,0.08
7.503400e-01,0.02
7.503600e-01,-0.16
7.503800e-01,-0.22
7.504000e-01,-0.12
7.504200e-01,0.04
7.504400e-01,0.22
7.504600e-01,0.3
7.504800e-01,0.14
7.505000e-01,-0.26
7.505200e-01,-0.66
7.505400e-01,-0.52
7.505600e-01,0.1
7.505800e-01,0.56
7.506000e-01,0.6
7.506200e-01,0.3
7.506400e-01,-0.06
7.506600e-01,-0.46
7.506800e-01,-0.58
7.507000e-01,-0.36
7.507200e-01,0.04
7.507400e-01,0.32
7.507600e-01,0.36
7.507800e-01,0.28
7.508000e-01,0.14
7.508200e-01,-0.02
7.508400e-01,-0.2
7.508600e-01,-0.28
7.508800e-01,-0.28
7.509000e-01,-0.18
7.509200e-01,-0.02
7.509400e-01,0.12
7.509600e-01,0.26
7.509800e-01,0.3
7.510000e-01,0.26
7.510200e-01,0.06
7.510400e-01,-0.24
7.510600e-01,-0.48
7.510800e-01,-0.46
7.511000e-01,-0.12
7.511200e-01,0.38
7.511400e-01,0.66
7.511600e-01,0.46
7.511800e-01,-0.24
7.512000e-01,-0.8
7.512200e-01,-0.76
7.512400e-01,-0.18
7.512600e-01,0.5
7.512800e-01,0.86
7.513000e-01,0.7
7.513200e-01,0.02
7.513400e-01,-0.74
7.513600e-01,-1.02
7.513800e-01,-0.72
7.514000e-01,0.06
7.514200e-01,0.76
7.514400e-01,1.02
7.514600e-01,0.64
7.514800e-01,-0.08
7.515000e-01,-0.88
7.515200e-01,-1.12
7.515400e-01,-0.6
7.515600e-01,0.32
7.515800e-01,0.9
7.516000e-01,0.72
7.516200e-01,0.04
7.516400e-01,-0.5
7.516600e-01,-0.48
