Model,MDO4014B-3
1.862770e+00,0.08
1.862780e+00,0.08
1.862790e+00,0.12
1.862800e+00,0
1.862810e+00,0.08
1.862820e+00,0.2
1.862830e+00,0.12
1.862840e+00,0
1.862850e+00,-0.16
1.862860e+00,-0.24
1.862870e+00,-0.32
1.862880e+00,-0.12
1.862890e+00,0
1.862900e+00,0.16
1.862910e+00,0.2
1.862920e+00,0.12
1.862930e+00,0.04
1.862940e+00,0.08
1.862950e+00,0.12
1.862960e+00,0.04
1.862970e+00,-0.04
1.862980e+00,-0.16
1.862990e+00,-0.2
1.863000e+00,-0.16
1.863010e+00,-0.04
1.863020e+00,0.12
1.863030e+00,0.16
1.863040e+00,0.16
1.863050e+00,0
1.863060e+00,0.08
1.863070e+00,0.08
1.863080e+00,0.12
1.863090e+00,0.04
1.863100e+00,-0.12
1.863110e+00,-0.16
1.863120e+00,-0.2
1.863130e+00,-0.12
1.863140e+00,-0.04
1.863150e+00,0.08
1.863160e+00,0.12
1.863170e+00,0.08
1.863180e+00,0.08
1.863190e+00,0.12
1.863200e+00,0.12
1.863210e+00,0.12
1.863220e+00,0
1.863230e+00,-0.08
1.863240e+00,-0.16
1.863250e+00,-0.12
1.863260e+00,-0.04
1.863270e+00,0.08
1.863280e+00,0.12
1.863290e+00,0.08
1.863300e+00,0.04
1.863310e+00,0
1.863320e+00,0.08
1.863330e+00,0.08
1.863340e+00,0.04
1.863350e+00,-0.04
1.863360e+00,-0.12
1.863370e+00,-0.2
1.863380e+00,-0.2
1.863390e+00,-0.08
1.863400e+00,0
1.863410e+00,0.08
1.863420e+00,0.08
1.863430e+00,0
1.863440e+00,0.08
1.863450e+00,0.12
1.863460e+00,0.08
1.863470e+00,-0.04
1.863480e+00,-0.16
1.863490e+00,-0.24
1.863500e+00,-0.2
1.863510e+00,-0.04
1.863520e+00,0.04
1.863530e+00,0.12
1.863540e+00,0.12
1.863550e+00,0.08
1.863560e+00,0
1.863570e+00,0.12
1.863580e+00,0.16
1.863590e+00,0.12
1.863600e+00,0
1.863610e+00,-0.04
1.863620e+00,-0.16
1.863630e+00,-0.2
1.863640e+00,-0.08
1.863650e+00,0.08
1.863660e+00,0.2
1.863670e+00,0.16
1.863680e+00,0.08
1.863690e+00,0.12
1.863700e+00,0.12
1.863710e+00,0.12
1.863720e+00,0
1.863730e+00,-0.08
1.863740e+00,-0.12
1.863750e+00,-0.16
1.863760e+00,-0.04
1.863770e+00,0.08
1.863780e+00,0.2
1.863790e+00,0.16
1.863800e+00,0.04
1.863810e+00,0
1.863820e+00,0.08
1.863830e+00,0.12
1.863840e+00,0.12
1.863850e+00,0
1.863860e+00,-0.08
1.863870e+00,-0.2
1.863880e+00,-0.16
1.863890e+00,-0.04
1.863900e+00,0.04
1.863910e+00,0.12
1.863920e+00,0.08
1.863930e+00,0.04
1.863940e+00,0.04
1.863950e+00,0.16
1.863960e+00,0.08
1.863970e+00,0
1.863980e+00,-0.08
1.863990e+00,-0.2
1.864000e+00,-0.16
1.864010e+00,-0.16
1.864020e+00,0
1.864030e+00,0.12
1.864040e+00,0.2
1.864050e+00,0.2
1.864060e+00,0.08
1.864070e+00,0.12
1.864080e+00,0.12
1.864090e+00,0.04
1.864100e+00,-0.08
1.864110e+00,-0.16
1.864120e+00,-0.24
1.864130e+00,-0.2
1.864140e+00,-0.04
1.864150e+00,0.04
1.864160e+00,0.16
1.864170e+00,0.2
1.864180e+00,0.08
1.864190e+00,0.04
1.864200e+00,0.08
1.864210e+00,0.08
1.864220e+00,0
1.864230e+00,-0.04
1.864240e+00,-0.12
1.864250e+00,-0.16
1.864260e+00,-0.12
1.864270e+00,-0.04
1.864280e+00,0.08
1.864290e+00,0.08
1.864300e+00,0.08
1.864310e+00,0.08
1.864320e+00,0.16
1.864330e+00,0.2
1.864340e+00,0.12
1.864350e+00,-0.04
1.864360e+00,-0.16
1.864370e+00,-0.24
1.864380e+00,-0.24
1.864390e+00,-0.12
1.864400e+00,0
1.864410e+00,0.16
1.864420e+00,0.12
1.864430e+00,0.04
1.864440e+00,0.04
1.864450e+00,0.08
1.864460e+00,0.04
1.864470e+00,-0.04
1.864480e+00,-0.12
1.864490e+00,-0.16
1.864500e+00,-0.16
1.864510e+00,-0.2
1.864520e+00,-0.04
1.864530e+00,0.08
1.864540e+00,0.08
1.864550e+00,0
1.864560e+00,0.04
1.864570e+00,0.12
1.864580e+00,0.24
1.864590e+00,0.12
1.864600e+00,-0.04
1.864610e+00,-0.16
1.864620e+00,-0.24
1.864630e+00,-0.12
1.864640e+00,-0.04
1.864650e+00,0.08
1.864660e+00,0.08
1.864670e+00,0.08
1.864680e+00,0
1.864690e+00,0.08
1.864700e+00,0.12
1.864710e+00,0.12
1.864720e+00,0.04
1.864730e+00,-0.04
1.864740e+00,-0.2
1.864750e+00,-0.24
1.864760e+00,-0.24
1.864770e+00,-0.08
1.864780e+00,0.08
1.864790e+00,0.08
1.864800e+00,0.12
1.864810e+00,0.12
1.864820e+00,0.12
1.864830e+00,0.2
1.864840e+00,0.04
1.864850e+00,-0.04
1.864860e+00,-0.12
1.864870e+00,-0.24
1.864880e+00,-0.28
1.864890e+00,-0.16
1.864900e+00,0
1.864910e+00,0.12
1.864920e+00,0.16
1.864930e+00,0.08
1.864940e+00,0
1.864950e+00,0.08
1.864960e+00,0.12
1.864970e+00,0.04
1.864980e+00,-0.04
1.864990e+00,-0.12
1.865000e+00,-0.2
1.865010e+00,-0.16
1.865020e+00,-0.04
1.865030e+00,0.04
1.865040e+00,0.12
1.865050e+00,0.08
1.865060e+00,0
1.865070e+00,0.04
1.865080e+00,0.12
1.865090e+00,0.08
1.865100e+00,-0.04
1.865110e+00,-0.08
1.865120e+00,-0.16
1.865130e+00,-0.24
1.865140e+00,-0.12
1.865150e+00,0
1.865160e+00,0.12
1.865170e+00,0.2
1.865180e+00,0.08
1.865190e+00,0.04
1.865200e+00,0.08
1.865210e+00,0.04
1.865220e+00,0
1.865230e+00,-0.08
1.865240e+00,-0.12
1.865250e+00,-0.16
1.865260e+00,-0.16
1.865270e+00,-0.04
1.865280e+00,0.04
1.865290e+00,0.12
1.865300e+00,0.12
1.865310e+00,0
1.865320e+00,0
1.865330e+00,0.12
1.865340e+00,0.12
1.865350e+00,0.04
1.865360e+00,-0.12
1.865370e+00,-0.2
1.865380e+00,-0.24
1.865390e+00,-0.16
1.865400e+00,-0.04
1.865410e+00,0.08
1.865420e+00,0.16
1.865430e+00,0.12
1.865440e+00,0.04
1.865450e+00,0
1.865460e+00,0.12
1.865470e+00,0.04
1.865480e+00,-0.04
1.865490e+00,-0.16
1.865500e+00,-0.2
1.865510e+00,-0.24
1.865520e+00,-0.12
1.865530e+00,0
1.865540e+00,0.08
1.865550e+00,0.08
1.865560e+00,0.04
1.865570e+00,0
1.865580e+00,0.12
1.865590e+00,0.16
1.865600e+00,0
1.865610e+00,-0.04
1.865620e+00,-0.2
1.865630e+00,-0.24
1.865640e+00,-0.16
1.865650e+00,-0.04
1.865660e+00,0.08
1.865670e+00,0.12
1.865680e+00,0.04
1.865690e+00,0
1.865700e+00,0
1.865710e+00,0.08
1.865720e+00,0.04
1.865730e+00,-0.04
1.865740e+00,-0.04
1.865750e+00,-0.12
1.865760e+00,-0.24
1.865770e+00,-0.16
1.865780e+00,-0.04
1.865790e+00,0.08
1.865800e+00,0.12
1.865810e+00,0.08
1.865820e+00,0.12
1.865830e+00,0.2
1.865840e+00,0.2
1.865850e+00,0
1.865860e+00,-0.16
1.865870e+00,-0.2
1.865880e+00,-0.24
1.865890e+00,-0.16
1.865900e+00,-0.04
1.865910e+00,0.12
1.865920e+00,0.2
1.865930e+00,0.16
1.865940e+00,0
1.865950e+00,0
1.865960e+00,0.08
1.865970e+00,0.12
1.865980e+00,0
1.865990e+00,-0.08
1.866000e+00,-0.2
1.866010e+00,-0.16
1.866020e+00,-0.04
1.866030e+00,0.04
1.866040e+00,0.08
1.866050e+00,0.12
1.866060e+00,0.04
1.866070e+00,0.04
1.866080e+00,0.08
1.866090e+00,0.12
1.866100e+00,0.04
1.866110e+00,0
1.866120e+00,-0.16
1.866130e+00,-0.24
1.866140e+00,-0.28
1.866150e+00,-0.16
1.866160e+00,0
1.866170e+00,0.12
1.866180e+00,0.12
1.866190e+00,0.08
1.866200e+00,0.08
1.866210e+00,0.08
1.866220e+00,0.08
1.866230e+00,0
1.866240e+00,-0.04
1.866250e+00,-0.12
1.866260e+00,-0.2
1.866270e+00,-0.16
1.866280e+00,-0.08
1.866290e+00,0.04
1.866300e+00,0.08
1.866310e+00,0.04
1.866320e+00,0.04
1.866330e+00,0.08
1.866340e+00,0.12
1.866350e+00,0.04
1.866360e+00,-0.08
1.866370e+00,-0.24
1.866380e+00,-0.32
1.866390e+00,-0.24
1.866400e+00,-0.08
1.866410e+00,0
1.866420e+00,0.08
1.866430e+00,0.08
1.866440e+00,0.04
1.866450e+00,0
1.866460e+00,0.12
1.866470e+00,0.12
1.866480e+00,0.04
1.866490e+00,-0.08
1.866500e+00,-0.16
1.866510e+00,-0.28
1.866520e+00,-0.32
1.866530e+00,-0.16
1.866540e+00,-0.04
1.866550e+00,0.12
1.866560e+00,0.12
1.866570e+00,0.08
1.866580e+00,0.08
1.866590e+00,0.12
1.866600e+00,0.08
1.866610e+00,0
1.866620e+00,-0.12
1.866630e+00,-0.16
1.866640e+00,-0.24
1.866650e+00,-0.16
1.866660e+00,-0.04
1.866670e+00,0.04
1.866680e+00,0.04
1.866690e+00,0
1.866700e+00,0
1.866710e+00,0.12
1.866720e+00,0.2
1.866730e+00,0.08
1.866740e+00,-0.04
1.866750e+00,-0.16
1.866760e+00,-0.24
1.866770e+00,-0.24
1.866780e+00,-0.08
1.866790e+00,0.04
1.866800e+00,0.12
1.866810e+00,0.12
1.866820e+00,0
1.866830e+00,0.04
1.866840e+00,0.12
1.866850e+00,0.04
1.866860e+00,0
1.866870e+00,-0.12
1.866880e+00,-0.16
1.866890e+00,-0.16
1.866900e+00,-0.08
1.866910e+00,0.04
1.866920e+00,0.2
1.866930e+00,0.2
1.866940e+00,0.16
1.866950e+00,0.12
1.866960e+00,0.12
1.866970e+00,0.16
1.866980e+00,0.08
1.866990e+00,-0.04
1.867000e+00,-0.16
1.867010e+00,-0.24
1.867020e+00,-0.12
1.867030e+00,-0.04
1.867040e+00,0.08
1.867050e+00,0.2
1.867060e+00,0.08
1.867070e+00,0.12
1.867080e+00,0.08
1.867090e+00,0.12
1.867100e+00,0.08
1.867110e+00,0
1.867120e+00,-0.12
1.867130e+00,-0.2
1.867140e+00,-0.2
1.867150e+00,-0.12
1.867160e+00,0
1.867170e+00,0.08
1.867180e+00,0.12
1.867190e+00,0.12
1.867200e+00,0.08
1.867210e+00,0.12
1.867220e+00,0.24
1.867230e+00,0.2
1.867240e+00,0
1.867250e+00,-0.08
1.867260e+00,-0.2
1.867270e+00,-0.2
1.867280e+00,-0.16
1.867290e+00,-0.04
1.867300e+00,0.08
1.867310e+00,0.12
1.867320e+00,0.04
1.867330e+00,0.04
1.867340e+00,0.12
1.867350e+00,0.04
1.867360e+00,0
1.867370e+00,-0.04
1.867380e+00,-0.16
1.867390e+00,-0.16
1.867400e+00,-0.16
1.867410e+00,-0.04
1.867420e+00,0.08
1.867430e+00,0.12
1.867440e+00,0.08
1.867450e+00,0.04
1.867460e+00,0.16
1.867470e+00,0.16
1.867480e+00,0.16
1.867490e+00,0
1.867500e+00,-0.08
1.867510e+00,-0.16
1.867520e+00,-0.16
1.867530e+00,-0.16
1.867540e+00,-0.04
1.867550e+00,0.04
1.867560e+00,0.04
1.867570e+00,0.04
1.867580e+00,0.08
1.867590e+00,0.12
1.867600e+00,0.2
1.867610e+00,0.08
1.867620e+00,-0.04
1.867630e+00,-0.12
1.867640e+00,-0.12
1.867650e+00,-0.12
1.867660e+00,-0.04
1.867670e+00,0.04
1.867680e+00,0.12
1.867690e+00,0.08
1.867700e+00,0
1.867710e+00,0.12
1.867720e+00,0.24
1.867730e+00,0.2
1.867740e+00,0
1.867750e+00,-0.08
1.867760e+00,-0.2
1.867770e+00,-0.24
1.867780e+00,-0.16
1.867790e+00,0
1.867800e+00,0.12
1.867810e+00,0.2
1.867820e+00,0.08
1.867830e+00,0.04
1.867840e+00,0.08
1.867850e+00,0.12
1.867860e+00,0.04
1.867870e+00,-0.12
1.867880e+00,-0.16
1.867890e+00,-0.28
1.867900e+00,-0.16
1.867910e+00,-0.08
1.867920e+00,0
1.867930e+00,0.12
1.867940e+00,0.08
1.867950e+00,-0.04
1.867960e+00,0
1.867970e+00,0.12
1.867980e+00,0.12
1.867990e+00,0
1.868000e+00,-0.04
1.868010e+00,-0.16
1.868020e+00,-0.2
1.868030e+00,-0.16
1.868040e+00,-0.04
1.868050e+00,0.12
1.868060e+00,0.08
1.868070e+00,0.08
1.868080e+00,0
1.868090e+00,0.08
1.868100e+00,0.2
1.868110e+00,0.12
1.868120e+00,-0.12
1.868130e+00,-0.16
1.868140e+00,-0.2
1.868150e+00,-0.16
1.868160e+00,0
1.868170e+00,0.12
1.868180e+00,0.12
1.868190e+00,0.12
1.868200e+00,0
1.868210e+00,0
1.868220e+00,0.12
1.868230e+00,0.2
1.868240e+00,0.12
1.868250e+00,-0.04
1.868260e+00,-0.16
1.868270e+00,-0.24
1.868280e+00,-0.16
1.868290e+00,-0.04
1.868300e+00,0.08
1.868310e+00,0.2
1.868320e+00,0.2
1.868330e+00,0.16
1.868340e+00,0.08
1.868350e+00,0.08
1.868360e+00,0.04
1.868370e+00,-0.04
1.868380e+00,-0.08
1.868390e+00,-0.16
1.868400e+00,-0.12
1.868410e+00,-0.04
1.868420e+00,0.08
1.868430e+00,0.16
1.868440e+00,0.12
1.868450e+00,0.08
1.868460e+00,0.08
1.868470e+00,0.16
1.868480e+00,0.2
1.868490e+00,0.04
1.868500e+00,-0.04
1.868510e+00,-0.16
1.868520e+00,-0.24
1.868530e+00,-0.2
1.868540e+00,-0.04
1.868550e+00,0
1.868560e+00,0.08
1.868570e+00,0.04
1.868580e+00,0
1.868590e+00,0.04
1.868600e+00,0.08
1.868610e+00,0.12
1.868620e+00,0.04
1.868630e+00,-0.12
1.868640e+00,-0.16
1.868650e+00,-0.28
1.868660e+00,-0.24
1.868670e+00,-0.08
1.868680e+00,0.08
1.868690e+00,0.12
1.868700e+00,0.08
1.868710e+00,0.04
1.868720e+00,0.2
1.868730e+00,0.12
1.868740e+00,0
1.868750e+00,-0.08
1.868760e+00,-0.12
1.868770e+00,-0.24
1.868780e+00,-0.2
1.868790e+00,-0.04
1.868800e+00,0.04
1.868810e+00,0.08
1.868820e+00,0.16
1.868830e+00,0.04
1.868840e+00,0.08
1.868850e+00,0.2
1.868860e+00,0.16
1.868870e+00,0.04
1.868880e+00,-0.12
1.868890e+00,-0.2
1.868900e+00,-0.24
1.868910e+00,-0.16
1.868920e+00,0
1.868930e+00,0.12
1.868940e+00,0.2
1.868950e+00,0.08
1.868960e+00,0
1.868970e+00,0.08
1.868980e+00,0.08
1.868990e+00,0.12
1.869000e+00,0
1.869010e+00,-0.08
1.869020e+00,-0.2
1.869030e+00,-0.24
1.869040e+00,-0.16
1.869050e+00,-0.04
1.869060e+00,0.08
1.869070e+00,0.04
1.869080e+00,0
1.869090e+00,0.04
1.869100e+00,0.12
1.869110e+00,0.12
1.869120e+00,0.08
1.869130e+00,-0.12
1.869140e+00,-0.24
1.869150e+00,-0.24
1.869160e+00,-0.16
1.869170e+00,-0.12
1.869180e+00,0
1.869190e+00,0.04
1.869200e+00,0
1.869210e+00,0.04
1.869220e+00,0.12
1.869230e+00,0.2
1.869240e+00,0.16
1.869250e+00,0
1.869260e+00,-0.12
1.869270e+00,-0.28
1.869280e+00,-0.28
1.869290e+00,-0.2
1.869300e+00,-0.04
1.869310e+00,0.08
1.869320e+00,0.12
1.869330e+00,0.08
1.869340e+00,0.04
1.869350e+00,0.08
1.869360e+00,0.12
1.869370e+00,0
1.869380e+00,-0.12
1.869390e+00,-0.2
1.869400e+00,-0.24
1.869410e+00,-0.16
1.869420e+00,-0.04
1.869430e+00,0.04
1.869440e+00,0.08
1.869450e+00,0.08
1.869460e+00,0.04
1.869470e+00,0.08
1.869480e+00,0.16
1.869490e+00,0.04
1.869500e+00,0
1.869510e+00,-0.12
1.869520e+00,-0.2
1.869530e+00,-0.24
1.869540e+00,-0.12
1.869550e+00,0.04
1.869560e+00,0.12
1.869570e+00,0.2
1.869580e+00,0.12
1.869590e+00,0
1.869600e+00,0.08
1.869610e+00,0.12
1.869620e+00,0.08
1.869630e+00,-0.04
1.869640e+00,-0.16
1.869650e+00,-0.24
1.869660e+00,-0.2
1.869670e+00,-0.04
1.869680e+00,0.04
1.869690e+00,0.16
1.869700e+00,0.12
1.869710e+00,0
1.869720e+00,0
1.869730e+00,0.08
1.869740e+00,0.04
1.869750e+00,-0.04
1.869760e+00,-0.12
1.869770e+00,-0.16
1.869780e+00,-0.16
1.869790e+00,-0.08
1.869800e+00,0
1.869810e+00,0.08
1.869820e+00,0.12
1.869830e+00,0.04
1.869840e+00,0
1.869850e+00,0.12
1.869860e+00,0.12
1.869870e+00,0
1.869880e+00,-0.04
1.869890e+00,-0.16
1.869900e+00,-0.24
1.869910e+00,-0.12
1.869920e+00,-0.04
1.869930e+00,0.04
1.869940e+00,0.08
1.869950e+00,0.04
1.869960e+00,-0.04
1.869970e+00,0
1.869980e+00,0.08
1.869990e+00,0.12
1.870000e+00,0
1.870010e+00,-0.12
1.870020e+00,-0.2
1.870030e+00,-0.28
1.870040e+00,-0.2
1.870050e+00,-0.04
1.870060e+00,0.12
1.870070e+00,0.16
1.870080e+00,0.08
1.870090e+00,0
1.870100e+00,0.04
1.870110e+00,0.04
1.870120e+00,0
1.870130e+00,-0.08
1.870140e+00,-0.12
1.870150e+00,-0.16
1.870160e+00,-0.2
1.870170e+00,-0.08
1.870180e+00,0
1.870190e+00,0.04
1.870200e+00,0.08
1.870210e+00,0
1.870220e+00,0
1.870230e+00,0
1.870240e+00,0
1.870250e+00,-0.04
1.870260e+00,-0.08
1.870270e+00,-0.16
1.870280e+00,-0.2
1.870290e+00,-0.12
1.870300e+00,0
1.870310e+00,0.08
1.870320e+00,0.12
1.870330e+00,0.08
1.870340e+00,-0.04
1.870350e+00,0
1.870360e+00,0.08
1.870370e+00,0.04
1.870380e+00,-0.04
1.870390e+00,-0.08
1.870400e+00,-0.24
1.870410e+00,-0.16
1.870420e+00,-0.08
1.870430e+00,-0.04
1.870440e+00,0.12
1.870450e+00,0.04
1.870460e+00,0
1.870470e+00,0.04
1.870480e+00,0.12
1.870490e+00,0.12
1.870500e+00,0.04
1.870510e+00,-0.08
1.870520e+00,-0.12
1.870530e+00,-0.24
1.870540e+00,-0.16
1.870550e+00,0
1.870560e+00,0.08
1.870570e+00,0.2
1.870580e+00,0.08
1.870590e+00,0.04
1.870600e+00,0.08
1.870610e+00,0.2
1.870620e+00,0.12
1.870630e+00,0
1.870640e+00,-0.12
1.870650e+00,-0.16
1.870660e+00,-0.24
1.870670e+00,-0.16
1.870680e+00,-0.04
1.870690e+00,0.12
1.870700e+00,0.08
1.870710e+00,0.12
1.870720e+00,0.08
1.870730e+00,0.08
1.870740e+00,0.08
1.870750e+00,0
1.870760e+00,-0.08
1.870770e+00,-0.08
1.870780e+00,-0.16
1.870790e+00,-0.2
1.870800e+00,-0.12
1.870810e+00,0
1.870820e+00,0.12
1.870830e+00,0.12
1.870840e+00,0.08
1.870850e+00,0.12
1.870860e+00,0.24
1.870870e+00,0.16
1.870880e+00,0
1.870890e+00,-0.12
1.870900e+00,-0.24
1.870910e+00,-0.2
1.870920e+00,-0.12
1.870930e+00,0
1.870940e+00,0.12
1.870950e+00,0.08
1.870960e+00,0
1.870970e+00,0
1.870980e+00,0.12
1.870990e+00,0.2
1.871000e+00,0.16
1.871010e+00,0
1.871020e+00,-0.12
1.871030e+00,-0.2
1.871040e+00,-0.16
1.871050e+00,-0.04
1.871060e+00,0.04
1.871070e+00,0.16
1.871080e+00,0.08
1.871090e+00,-0.04
1.871100e+00,-0.04
1.871110e+00,0.04
1.871120e+00,0.08
1.871130e+00,0.04
1.871140e+00,-0.08
1.871150e+00,-0.16
1.871160e+00,-0.24
1.871170e+00,-0.2
1.871180e+00,-0.04
1.871190e+00,0.12
1.871200e+00,0.2
1.871210e+00,0.08
1.871220e+00,0.08
1.871230e+00,0.04
1.871240e+00,0.04
1.871250e+00,0.04
1.871260e+00,-0.04
1.871270e+00,-0.16
1.871280e+00,-0.16
1.871290e+00,-0.16
1.871300e+00,-0.12
1.871310e+00,0
1.871320e+00,0.12
1.871330e+00,0.08
1.871340e+00,0.04
1.871350e+00,0.04
1.871360e+00,0.12
1.871370e+00,0.12
1.871380e+00,0
1.871390e+00,-0.08
1.871400e+00,-0.24
1.871410e+00,-0.24
1.871420e+00,-0.2
1.871430e+00,-0.04
1.871440e+00,0.08
1.871450e+00,0.12
1.871460e+00,0.08
1.871470e+00,0
1.871480e+00,0
1.871490e+00,0.08
1.871500e+00,0.04
1.871510e+00,-0.04
1.871520e+00,-0.08
1.871530e+00,-0.12
1.871540e+00,-0.12
1.871550e+00,-0.08
1.871560e+00,-0.04
1.871570e+00,0
1.871580e+00,0.04
1.871590e+00,0.08
1.871600e+00,0.04
1.871610e+00,0.16
1.871620e+00,0.12
1.871630e+00,0.04
1.871640e+00,-0.08
1.871650e+00,-0.24
1.871660e+00,-0.24
1.871670e+00,-0.16
1.871680e+00,-0.04
1.871690e+00,0.08
1.871700e+00,0.12
1.871710e+00,0.04
1.871720e+00,0
1.871730e+00,0
1.871740e+00,0.12
1.871750e+00,0.12
1.871760e+00,0.08
1.871770e+00,-0.04
1.871780e+00,-0.12
1.871790e+00,-0.16
1.871800e+00,-0.16
1.871810e+00,-0.04
1.871820e+00,0.08
1.871830e+00,0.12
1.871840e+00,0.08
1.871850e+00,0.04
1.871860e+00,0.16
1.871870e+00,0.2
1.871880e+00,0.12
1.871890e+00,0
1.871900e+00,-0.12
1.871910e+00,-0.16
1.871920e+00,-0.16
1.871930e+00,-0.04
1.871940e+00,0.08
1.871950e+00,0.16
1.871960e+00,0.2
1.871970e+00,0.04
1.871980e+00,0.08
1.871990e+00,0.2
1.872000e+00,0.08
1.872010e+00,0
1.872020e+00,-0.04
1.872030e+00,-0.28
1.872040e+00,-0.24
1.872050e+00,-0.2
1.872060e+00,-0.04
1.872070e+00,0.08
1.872080e+00,0.16
1.872090e+00,0.08
1.872100e+00,0
1.872110e+00,0.04
1.872120e+00,0.12
1.872130e+00,0.08
1.872140e+00,-0.04
1.872150e+00,-0.12
1.872160e+00,-0.16
1.872170e+00,-0.2
1.872180e+00,-0.08
1.872190e+00,0
1.872200e+00,0.08
1.872210e+00,0.12
1.872220e+00,0
1.872230e+00,-0.04
1.872240e+00,0
1.872250e+00,0.08
1.872260e+00,0
1.872270e+00,-0.04
1.872280e+00,-0.08
1.872290e+00,-0.16
1.872300e+00,-0.16
1.872310e+00,-0.12
1.872320e+00,0
1.872330e+00,0.08
1.872340e+00,0.04
1.872350e+00,0
1.872360e+00,0.08
1.872370e+00,0.2
1.872380e+00,0.08
1.872390e+00,-0.08
1.872400e+00,-0.2
1.872410e+00,-0.28
1.872420e+00,-0.32
1.872430e+00,-0.16
1.872440e+00,-0.04
1.872450e+00,0.12
1.872460e+00,0.12
1.872470e+00,0.08
1.872480e+00,0.08
1.872490e+00,0.2
1.872500e+00,0.08
1.872510e+00,0
1.872520e+00,-0.08
1.872530e+00,-0.16
1.872540e+00,-0.24
1.872550e+00,-0.16
1.872560e+00,-0.04
1.872570e+00,0.12
1.872580e+00,0.12
1.872590e+00,0.04
1.872600e+00,0
1.872610e+00,0
1.872620e+00,0
1.872630e+00,0
1.872640e+00,-0.08
1.872650e+00,-0.12
1.872660e+00,-0.2
1.872670e+00,-0.24
1.872680e+00,-0.12
1.872690e+00,0
1.872700e+00,0.08
1.872710e+00,0.08
1.872720e+00,0
1.872730e+00,0
1.872740e+00,0.04
1.872750e+00,0.08
1.872760e+00,-0.04
1.872770e+00,-0.08
1.872780e+00,-0.2
1.872790e+00,-0.28
1.872800e+00,-0.24
1.872810e+00,-0.12
1.872820e+00,0
1.872830e+00,0.08
1.872840e+00,0.04
1.872850e+00,0.04
1.872860e+00,0.04
1.872870e+00,0.12
1.872880e+00,0.04
1.872890e+00,-0.08
1.872900e+00,-0.16
1.872910e+00,-0.24
1.872920e+00,-0.28
1.872930e+00,-0.16
1.872940e+00,-0.04
1.872950e+00,0.08
1.872960e+00,0.16
1.872970e+00,0.08
1.872980e+00,0
1.872990e+00,0.04
1.873000e+00,0.12
1.873010e+00,0.08
1.873020e+00,-0.04
1.873030e+00,-0.16
1.873040e+00,-0.24
1.873050e+00,-0.28
1.873060e+00,-0.08
1.873070e+00,0.04
1.873080e+00,0.08
1.873090e+00,0.08
1.873100e+00,0.04
1.873110e+00,0.08
1.873120e+00,0.16
1.873130e+00,0.04
1.873140e+00,-0.08
1.873150e+00,-0.16
1.873160e+00,-0.28
1.873170e+00,-0.28
1.873180e+00,-0.12
1.873190e+00,0
1.873200e+00,0.08
1.873210e+00,0.16
1.873220e+00,0.08
1.873230e+00,0.08
1.873240e+00,0.08
1.873250e+00,0.16
1.873260e+00,0.04
1.873270e+00,-0.08
1.873280e+00,-0.2
1.873290e+00,-0.24
1.873300e+00,-0.24
1.873310e+00,-0.08
1.873320e+00,0.04
1.873330e+00,0.12
1.873340e+00,0.2
1.873350e+00,0.12
1.873360e+00,0.08
1.873370e+00,0.16
1.873380e+00,0.12
1.873390e+00,0
1.873400e+00,-0.12
1.873410e+00,-0.16
1.873420e+00,-0.24
1.873430e+00,-0.16
1.873440e+00,0
1.873450e+00,0.08
1.873460e+00,0.08
1.873470e+00,0.04
1.873480e+00,0
1.873490e+00,0.12
1.873500e+00,0.12
1.873510e+00,0.08
1.873520e+00,-0.08
1.873530e+00,-0.12
1.873540e+00,-0.24
1.873550e+00,-0.28
1.873560e+00,-0.16
1.873570e+00,-0.04
1.873580e+00,0.12
1.873590e+00,0.12
1.873600e+00,0.08
1.873610e+00,0.08
1.873620e+00,0.08
1.873630e+00,0
1.873640e+00,-0.04
1.873650e+00,-0.16
1.873660e+00,-0.24
1.873670e+00,-0.24
1.873680e+00,-0.2
1.873690e+00,-0.08
1.873700e+00,0
1.873710e+00,0.04
1.873720e+00,0.08
1.873730e+00,0.04
1.873740e+00,0.12
1.873750e+00,0.2
1.873760e+00,0.04
1.873770e+00,-0.08
1.873780e+00,-0.16
1.873790e+00,-0.24
1.873800e+00,-0.28
1.873810e+00,-0.16
1.873820e+00,0
1.873830e+00,0.12
1.873840e+00,0.12
1.873850e+00,0
1.873860e+00,0.04
1.873870e+00,0.12
1.873880e+00,0.12
1.873890e+00,0.04
1.873900e+00,-0.12
1.873910e+00,-0.2
1.873920e+00,-0.28
1.873930e+00,-0.24
1.873940e+00,-0.08
1.873950e+00,0.04
1.873960e+00,0.08
1.873970e+00,0.08
1.873980e+00,0
1.873990e+00,0.08
1.874000e+00,0.12
1.874010e+00,0.04
1.874020e+00,-0.04
1.874030e+00,-0.16
1.874040e+00,-0.16
1.874050e+00,-0.24
1.874060e+00,-0.12
1.874070e+00,0
1.874080e+00,0.08
1.874090e+00,0.12
1.874100e+00,0.04
1.874110e+00,0
1.874120e+00,0.04
1.874130e+00,0.08
1.874140e+00,0.04
1.874150e+00,-0.12
1.874160e+00,-0.16
1.874170e+00,-0.2
1.874180e+00,-0.2
1.874190e+00,-0.04
1.874200e+00,0.08
1.874210e+00,0.08
1.874220e+00,0.08
1.874230e+00,0
1.874240e+00,-0.04
1.874250e+00,0.12
1.874260e+00,0.12
1.874270e+00,0
